2020-10-04 17:48:10,884 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:10,893 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:10,893 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:10,922 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:10,931 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:10,931 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:10,960 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:10,970 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:10,970 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:10,998 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:11,008 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:11,008 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:11,036 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 16, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:11,046 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 16, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:11,046 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 16, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:11,074 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 32, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:11,084 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 32, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:11,084 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 32, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:11,112 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 64, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:11,122 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 64, C = 1.0, task = miss/falsealarm
2020-10-04 17:48:11,122 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 64, C = 1.0, task = correctreject/falsealarm
2020-10-04 17:48:11,151 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 128, C = 1.0, task = hit/falsealarm
2020-10-04 17:48:11,160 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 128, C = 1.0, task = miss/falsealarm
