2020-10-04 15:56:35,195 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = hit/falsealarm
2020-10-04 15:56:35,488 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = miss/falsealarm
2020-10-04 15:56:35,488 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = correctreject/falsealarm
2020-10-04 15:56:36,379 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.1, task = hit/falsealarm
2020-10-04 15:56:36,675 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.1, task = miss/falsealarm
2020-10-04 15:56:36,675 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.1, task = correctreject/falsealarm
2020-10-04 15:56:37,553 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 1.0, task = hit/falsealarm
2020-10-04 15:56:37,848 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 1.0, task = miss/falsealarm
2020-10-04 15:56:37,848 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 1.0, task = correctreject/falsealarm
2020-10-04 15:56:38,734 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.1, task = hit/falsealarm
2020-10-04 15:56:39,026 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.1, task = miss/falsealarm
2020-10-04 15:56:39,026 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.1, task = correctreject/falsealarm
2020-10-04 15:56:39,907 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 1.0, task = hit/falsealarm
2020-10-04 15:56:40,197 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 1.0, task = miss/falsealarm
2020-10-04 15:56:40,197 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 1.0, task = correctreject/falsealarm
2020-10-04 15:56:41,077 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.1, task = hit/falsealarm
2020-10-04 15:56:41,368 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.1, task = miss/falsealarm
2020-10-04 15:56:41,369 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.1, task = correctreject/falsealarm
2020-10-04 15:56:42,243 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 1.0, task = hit/falsealarm
2020-10-04 15:56:42,539 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 1.0, task = miss/falsealarm
2020-10-04 15:56:42,539 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 1.0, task = correctreject/falsealarm
2020-10-04 15:56:43,412 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.1, task = hit/falsealarm
2020-10-04 15:56:43,702 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.1, task = miss/falsealarm
2020-10-04 15:56:43,702 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.1, task = correctreject/falsealarm
