2020-10-04 22:52:47,279 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.001, task = hit/falsealarm
2020-10-04 22:52:47,930 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.001, task = miss/falsealarm
2020-10-04 22:52:47,930 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.001, task = correctreject/falsealarm
2020-10-04 22:52:48,980 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0001, task = hit/falsealarm
2020-10-04 22:52:49,498 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0001, task = miss/falsealarm
2020-10-04 22:52:49,498 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0001, task = correctreject/falsealarm
2020-10-04 22:52:55,606 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0005, task = hit/falsealarm
2020-10-04 22:52:56,204 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0005, task = miss/falsealarm
2020-10-04 22:52:56,204 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0005, task = correctreject/falsealarm
2020-10-04 22:52:57,139 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.003, task = hit/falsealarm
2020-10-04 22:52:57,546 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.003, task = miss/falsealarm
2020-10-04 22:52:57,546 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.003, task = correctreject/falsealarm
2020-10-04 22:52:57,584 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1e-05, task = hit/falsealarm
2020-10-04 22:52:58,225 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1e-05, task = miss/falsealarm
2020-10-04 22:52:58,225 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1e-05, task = correctreject/falsealarm
2020-10-04 22:53:00,650 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.005, task = hit/falsealarm
2020-10-04 22:53:01,195 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.005, task = miss/falsealarm
2020-10-04 22:53:01,195 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.005, task = correctreject/falsealarm
2020-10-04 22:53:02,102 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 5e-05, task = hit/falsealarm
2020-10-04 22:53:02,147 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.007, task = hit/falsealarm
2020-10-04 22:53:02,570 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 5e-05, task = miss/falsealarm
2020-10-04 22:53:02,570 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 5e-05, task = correctreject/falsealarm
2020-10-04 22:53:02,659 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.007, task = miss/falsealarm
2020-10-04 22:53:02,659 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.007, task = correctreject/falsealarm
2020-10-04 22:53:04,908 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.01, task = hit/falsealarm
2020-10-04 22:53:05,342 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.01, task = miss/falsealarm
