2020-10-05 02:41:57,049 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.007, task = hit/falsealarm
2020-10-05 02:41:57,515 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.007, task = miss/falsealarm
2020-10-05 02:41:57,516 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.007, task = correctreject/falsealarm
2020-10-05 02:41:59,201 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.01, task = hit/falsealarm
2020-10-05 02:41:59,528 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.01, task = miss/falsealarm
2020-10-05 02:41:59,528 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.01, task = correctreject/falsealarm
2020-10-05 02:42:06,247 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.02, task = hit/falsealarm
2020-10-05 02:42:06,717 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.02, task = miss/falsealarm
2020-10-05 02:42:06,718 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.02, task = correctreject/falsealarm
2020-10-05 02:42:19,338 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.07, task = hit/falsealarm
2020-10-05 02:42:19,679 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.07, task = miss/falsealarm
2020-10-05 02:42:19,679 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.07, task = correctreject/falsealarm
2020-10-05 02:42:20,041 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.05, task = hit/falsealarm
2020-10-05 02:42:20,377 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.05, task = miss/falsealarm
2020-10-05 02:42:20,377 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.05, task = correctreject/falsealarm
2020-10-05 02:42:23,642 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.005, task = hit/falsealarm
2020-10-05 02:42:23,739 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.03, task = hit/falsealarm
2020-10-05 02:42:24,069 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.03, task = miss/falsealarm
2020-10-05 02:42:24,069 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.03, task = correctreject/falsealarm
2020-10-05 02:42:24,162 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.005, task = miss/falsealarm
2020-10-05 02:42:24,162 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.005, task = correctreject/falsealarm
2020-10-05 02:42:38,963 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = hit/falsealarm
2020-10-05 02:42:39,373 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = miss/falsealarm
2020-10-05 02:42:39,373 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.0, task = correctreject/falsealarm
2020-10-05 02:43:04,952 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.5, task = hit/falsealarm
2020-10-05 02:43:05,387 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.5, task = miss/falsealarm
2020-10-05 02:43:05,387 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 1.5, task = correctreject/falsealarm
2020-10-05 02:43:07,243 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.007, task = hit/miss
2020-10-05 02:43:07,914 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.007, task = miss/correctreject
2020-10-05 02:43:07,914 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.007, task = miss/falsealarm
2020-10-05 02:43:09,311 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.01, task = hit/miss
2020-10-05 02:43:09,821 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.02, task = hit/miss
2020-10-05 02:43:09,975 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.01, task = miss/correctreject
2020-10-05 02:43:09,975 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.01, task = miss/falsealarm
2020-10-05 02:43:10,572 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.02, task = miss/correctreject
2020-10-05 02:43:10,572 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.02, task = miss/falsealarm
2020-10-05 02:43:25,149 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.05, task = hit/miss
2020-10-05 02:43:25,856 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.05, task = miss/correctreject
2020-10-05 02:43:25,856 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.05, task = miss/falsealarm
2020-10-05 02:43:26,940 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.005, task = hit/miss
2020-10-05 02:43:27,738 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.005, task = miss/correctreject
2020-10-05 02:43:27,738 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.005, task = miss/falsealarm
2020-10-05 02:43:28,315 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.07, task = hit/miss
2020-10-05 02:43:29,056 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.07, task = miss/correctreject
2020-10-05 02:43:29,056 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.07, task = miss/falsealarm
2020-10-05 02:43:32,550 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.03, task = hit/miss
2020-10-05 02:43:33,277 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.03, task = miss/correctreject
2020-10-05 02:43:33,277 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 0.03, task = miss/falsealarm
2020-10-05 02:43:52,106 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 1.0, task = hit/miss
2020-10-05 02:43:52,795 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 1.0, task = miss/correctreject
2020-10-05 02:43:52,795 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 1.0, task = miss/falsealarm
2020-10-05 02:44:20,344 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 1.5, task = hit/miss
2020-10-05 02:44:21,094 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 1.5, task = miss/correctreject
2020-10-05 02:44:21,094 : INFO : __main__ : no samples found, name = ken_2016-08-18, seed = 1, C = 1.5, task = miss/falsealarm
2020-10-05 02:46:44,859 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = hit/miss
2020-10-05 02:46:44,859 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = hit/correctreject
2020-10-05 02:46:44,859 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = hit/falsealarm
2020-10-05 02:46:44,859 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = miss/correctreject
2020-10-05 02:46:44,860 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = miss/falsealarm
2020-10-05 02:46:44,860 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = correctreject/falsealarm
2020-10-05 02:46:44,860 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.007, task = target/nontarget
2020-10-05 02:46:48,862 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = hit/miss
2020-10-05 02:46:48,863 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = hit/correctreject
2020-10-05 02:46:48,863 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = hit/falsealarm
2020-10-05 02:46:48,863 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = miss/correctreject
2020-10-05 02:46:48,863 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = miss/falsealarm
2020-10-05 02:46:48,863 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = correctreject/falsealarm
2020-10-05 02:46:48,863 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.01, task = target/nontarget
2020-10-05 02:46:58,774 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = hit/miss
2020-10-05 02:46:58,774 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = hit/correctreject
2020-10-05 02:46:58,774 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = hit/falsealarm
2020-10-05 02:46:58,774 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = miss/correctreject
2020-10-05 02:46:58,774 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = miss/falsealarm
2020-10-05 02:46:58,775 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = correctreject/falsealarm
2020-10-05 02:46:58,775 : INFO : __main__ : missing trials, name = ken_2016-09-30, seed = 1, C = 0.02, task = target/nontarget
