2020-10-04 20:37:59,145 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.001, task = hit/falsealarm
2020-10-04 20:37:59,514 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.001, task = miss/falsealarm
2020-10-04 20:37:59,516 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.001, task = correctreject/falsealarm
2020-10-04 20:38:00,702 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.001, task = hit/falsealarm
2020-10-04 20:38:01,091 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0001, task = hit/falsealarm
2020-10-04 20:38:01,098 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.001, task = miss/falsealarm
2020-10-04 20:38:01,098 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.001, task = correctreject/falsealarm
2020-10-04 20:38:01,493 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0001, task = miss/falsealarm
2020-10-04 20:38:01,493 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 1, C = 0.0001, task = correctreject/falsealarm
2020-10-04 20:38:02,303 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.001, task = hit/falsealarm
2020-10-04 20:38:02,700 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.001, task = miss/falsealarm
2020-10-04 20:38:02,700 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.001, task = correctreject/falsealarm
2020-10-04 20:38:02,703 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.0001, task = hit/falsealarm
2020-10-04 20:38:03,082 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.0001, task = miss/falsealarm
2020-10-04 20:38:03,082 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 2, C = 0.0001, task = correctreject/falsealarm
2020-10-04 20:38:03,873 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.001, task = hit/falsealarm
2020-10-04 20:38:04,261 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.001, task = miss/falsealarm
2020-10-04 20:38:04,261 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.001, task = correctreject/falsealarm
2020-10-04 20:38:04,279 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.0001, task = hit/falsealarm
2020-10-04 20:38:04,677 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.0001, task = miss/falsealarm
2020-10-04 20:38:04,678 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 4, C = 0.0001, task = correctreject/falsealarm
2020-10-04 20:38:05,451 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 16, C = 0.001, task = hit/falsealarm
2020-10-04 20:38:05,853 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 16, C = 0.001, task = miss/falsealarm
2020-10-04 20:38:05,854 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 16, C = 0.001, task = correctreject/falsealarm
2020-10-04 20:38:05,889 : INFO : __main__ : no samples found, name = james_2018-09-20, seed = 8, C = 0.0001, task = hit/falsealarm
